msec,Experiment,Exper,µVpostEEMD1Ozsqua,µVpostEEMD2Ozsqua,µVpostEEMD3Ozsqua,µVpostEEMD4Ozsqua,µVpostEEMD5Ozsqua,µVpostEEMD6Ozsqua,µVpostEEMD7Ozsqua,µVpostEEMD1combinexpOzSquareMask,µVpostEEMD2combinexpOzSquareMask,µVpostEEMD3combinexpOzSquareMask,µVpostEEMD4combinexpOzSquareMask,µVpostEEMD5combinexpOzSquareMask,µVpostEEMD6combinexpOzSquareMask,µVpostEEMD7combinexpOzSquareMask,µVpostEEMD1combinexpOzSquarePseudo,µVpostEEMD2combinexpOzSquarePseudo,µVpostEEMD3combinexpOzSquarePseudo,µVpostEEMD4combinexpOzSquarePseudo,µVpostEEMD5combinexpOzSquarePseudo,µVpostEEMD6combinexpOzSquarePseudo,µVpostEEMD7combinexpOzSquarePseudo,µVpostEEMD1Ozdiamo,µVpostEEMD2Ozdiamo,µVpostEEMD3Ozdiamo,µVpostEEMD4Ozdiamo,µVpostEEMD5Ozdiamo,µVpostEEMD6Ozdiamo,µVpostEEMD7Ozdiamo,µVpostEEMD1combinexpOzDiamondMask,µVpostEEMD2combinexpOzDiamondMask,µVpostEEMD3combinexpOzDiamondMask,µVpostEEMD4combinexpOzDiamondMask,µVpostEEMD5combinexpOzDiamondMask,µVpostEEMD6combinexpOzDiamondMask,µVpostEEMD7combinexpOzDiamondMask,µVpostEEMD1combinexpOzDiamondPseudo,µVpostEEMD2combinexpOzDiamondPseudo,µVpostEEMD3combinexpOzDiamondPseudo,µVpostEEMD4combinexpOzDiamondPseudo,µVpostEEMD5combinexpOzDiamondPseudo,µVpostEEMD6combinexpOzDiamondPseudo,µVpostEEMD7combinexpOzDiamondPseudo,µVpostEEMD1OzMask,µVpostEEMD2OzMask,µVpostEEMD3OzMask,µVpostEEMD4OzMask,µVpostEEMD5OzMask,µVpostEEMD6OzMask,µVpostEEMD7OzMask,µVpostEEMD1OzPseudomask,µVpostEEMD2OzPseudomask,µVpostEEMD3OzPseudomask,µVpostEEMD4OzPseudomask,µVpostEEMD5OzPseudomask,µVpostEEMD6OzPseudomask,µVpostEEMD7OzPseudomask
325,Experiment II,2,156.5477963,212.1108869,182.0350269,40.8053588,47.06930425,710.2543828,700.9299651,343.8647223,125.7117147,148.6781799,107.5575596,176.4578512,282.1975569,390.6221342,102.7534825,160.1756477,132.1485109,89.80180015,51.51658744,305.0767131,311.8148636,294.8754384,198.37677,61.93828976,138.1256829,115.928407,681.7005094,600.3107216,332.9532,31.65812,159.4077,49.87236,70.73445,791.1183,726.5863,256.6117,144.6775,159.803,129.695,24.47761,578.7648,553.6312,152.278080549311,262.175832110628,176.913326024416,135.68155939608,71.8887157765733,16.1465781732039,43.8906383398983,385.808844302339,388.040678693997,106.966273699973,88.2966180006845,149.141775432836,38.4727465683098,114.813324672516
330,Experiment II,2,236.0600934,220.8602791,195.5223212,38.0955399,47.81683379,712.761269,704.2605331,311.0788577,113.8520214,148.4853064,106.0308926,177.1951233,281.5542189,390.0475238,163.5129024,165.8908075,142.2504739,89.48523123,51.11412557,306.4228693,314.0075225,223.0119427,181.1834353,63.21814978,139.9358081,116.1025115,681.0733256,600.107573,268.7163,61.45537,156.9602,52.62959,68.46552,790.2414,727.0726,152.6915,129.9756,152.9233,129.5968,20.9608,578.9976,556.253,157.894387333349,273.623949327012,179.588541912054,134.143987255341,72.4034894128724,14.3453712117223,44.4424875905258,398.213213348379,412.224053547818,101.05936252834,91.5820364870844,151.109145213899,39.273200448923,113.56430755407
335,Experiment II,2,293.9946014,211.4563599,211.0843984,33.80527544,46.10240276,715.1370186,708.6640324,301.258445,105.5873822,148.1935207,104.9100365,176.1734578,281.5968748,388.1419029,238.137295,155.5834158,145.8276031,89.79393241,49.88338781,308.0616126,315.5398034,228.2560068,178.8851998,70.66694531,140.9678806,116.8365298,680.5940992,598.9135239,337.4534,114.8603,151.9334,55.05902,66.27079,790.3815,726.5383,196.0053,118.8708,143.3254,129.8157,19.39554,585.1018,553.9463,158.539013894806,285.21371515601,181.156900022914,133.150600094078,73.1459733552703,18.1115947414567,46.6119030521072,471.292488460047,426.031821576149,93.5129019497874,95.6822389749858,152.988602961693,40.1223037829869,112.780492604217
340,Experiment II,2,300.5456796,199.0171068,225.968541,29.64955407,45.99876699,717.5103325,712.3019456,221.3201067,142.3547706,143.2665189,103.467569,176.5790558,280.9899556,387.4913069,335.1227766,146.437564,145.8792965,89.31638497,49.2000889,309.431517,317.62731,138.1958215,226.0429534,81.90061939,142.5635225,117.094058,679.7083957,598.7632161,553.2697,156.1305,145.1096,56.97041,64.32122,789.4699,727.0131,242.8519,121.4255,130.4579,129.6151,18.01257,585.4987,556.4723,186.038473803986,295.925516444262,183.471401811841,132.854913638407,73.6555620461134,16.522154991173,47.1915589948092,470.400842499429,412.374718449111,84.8036720904812,100.31555760372,154.984615536163,40.9466096206348,111.474614627726
345,Experiment II,2,327.4609872,181.6653874,234.9591234,24.68777996,43.64677762,719.7826588,716.8133408,244.0837272,186.1634098,133.4693978,102.0284932,175.2028261,281.0834152,385.4970699,505.7296195,151.3659628,145.8009744,89.11697258,47.73153193,311.1091414,318.949306,161.9122432,283.3912013,96.28038963,143.7151048,117.9533678,679.0483962,597.4897717,500.2562,173.5212,139.8757,58.71773,62.31368,789.6378,726.4197,317.7509,130.7693,113.07,130.1132,19.54265,591.7009,554.1672,144.195720346096,301.137574016469,189.114489975794,132.966843726742,74.456270661057,20.0778678459524,49.2771355657974,452.041137361462,392.275743837218,77.3177583090015,105.123466310302,156.837581378236,41.843925209517,110.642065793061
350,Experiment II,2,368.6119032,157.9338595,240.0597832,20.20881458,42.70067768,722.0231707,720.7475749,215.403569,208.7278099,124.3649132,100.0872233,175.0574535,280.5231252,384.7691128,512.8850356,156.1413089,142.921892,86.89119391,46.78368633,312.5114504,320.9250563,339.4042648,303.7812158,109.3856346,145.1283251,118.2905136,677.9280492,597.3976428,317.7825,200.3014,137.4381,60.18734,60.87914,788.7111,726.8702,308.9051,133.4187,98.9245,130.751,21.45189,592.1886,556.5705,150.162487295903,290.779189183076,198.045377790215,133.399247535122,75.0022071216261,18.6809392788482,49.882231191705,385.549176674901,368.223499492221,70.1695893242369,109.902262094659,158.726567801429,42.6945052719789,109.282612304144
355,Experiment II,2,350.2020398,141.2163623,244.8577155,17.17545118,39.78986038,724.1784885,725.3548683,415.3815729,220.1376447,118.667644,98.18199574,173.0102808,280.6739613,382.6927176,302.1250066,153.9615089,136.426711,85.38082564,45.13476822,314.2364482,322.0397614,324.6696587,298.2653651,121.1266179,146.3786244,119.221628,677.0981474,596.0691273,232.0602,248.4235,137.524,61.6017,59.26729,788.9167,726.2132,559.6801,122.6035,90.44938,132.5519,25.21975,598.395,554.2453,200.567076871547,248.684652402165,210.885302756989,133.876411827184,75.883567766018,22.0383946671922,51.8882576281772,280.593727750443,324.233864639621,63.6706453805152,114.478825875749,160.412798231416,43.639604468061,108.400850224238
360,Experiment II,2,295.6797291,126.1741754,248.0272787,15.03641103,38.0197524,726.2701186,729.5623671,416.1897453,233.356937,115.5268561,97.06537345,172.013682,280.171407,381.8861236,532.2573035,156.1807234,127.2248329,82.42723264,43.91349879,315.6827999,323.8964904,281.6978951,252.6670775,132.5275499,147.6711123,119.5651335,675.7564383,596.0329224,213.687,291.2439,136.4291,62.82773,58.50494,787.9959,726.6271,386.8608,112.7998,86.15541,134.6175,29.10978,598.8917,556.4903,251.846304184928,191.574348014893,226.499711278717,134.441689554808,76.4973132734076,20.8186016904105,52.516848188482,171.982418296158,273.527453695377,55.9328338979092,118.735799323678,162.071700168494,44.5191389820841,106.99095870782
365,Experiment II,2,289.628247,109.0393548,251.3463263,15.49915772,34.65558189,728.2884499,734.2520865,286.4284924,244.8683084,116.077686,96.24326101,169.1743004,280.3875039,379.7337355,746.0113526,153.3632607,114.4468439,79.7952098,42.10419395,317.4671486,324.8065353,372.5716593,192.7178766,139.5832595,149.1686812,120.4399362,674.7565383,594.6631074,241.3697,309.1967,132.9894,64.28367,57.47344,788.2509,725.9022,189.9276,112.6874,88.55137,137.085,33.49078,605.0065,554.1252,310.162471662341,158.85365370216,244.384651740198,134.953495153046,77.4731212587757,23.9909807318544,54.4473563286908,275.034332158362,235.689877492329,48.764608673874,122.632678350222,163.487787884878,45.5118159067671,106.059609321931
370,Experiment II,2,282.4531261,95.85726958,250.5327509,16.28252003,32.11678596,730.2141448,738.7129589,257.7855141,247.6893558,118.3068337,96.50217632,167.284871,279.9549553,378.8473259,630.6855464,149.7931324,103.8340893,76.05681512,40.55830543,318.9735775,326.5363259,326.1474145,210.1655393,143.8214589,150.4991126,120.7101722,673.2008542,594.6769869,391.3114,316.2213,129.2424,66.11793,57.46974,787.3585,726.2679,370.9209,114.0953,94.331,139.1954,37.96284,605.4358,556.1876,515.9665152808,146.803741861365,264.372747068082,135.452600915781,78.1776797089359,22.9360580017421,55.0978206467246,320.54654103474,208.255347005,42.7797755092881,125.946497072472,164.854169358808,46.4231725001684,104.602289306207
375,Experiment II,2,175.5948542,84.3050524,243.8874171,17.92001572,28.42958224,732.0898772,743.475287,250.5059305,244.3789669,117.6413204,96.6311383,163.6723423,280.2457894,376.6248536,413.7059892,165.0030191,94.7636727,72.82738901,38.58601665,320.8350061,327.2439078,195.3957752,286.2320809,142.2358341,152.2791277,121.4691086,672.0297792,593.2791512,391.9012,323.646,124.764,68.56021,57.08898,787.6769,725.4711,310.0259,117.6784,102.3812,140.3596,41.95813,611.3541,553.7685,486.15513667734,134.572901568238,286.294271520985,135.831701985251,79.254005099499,25.9360474305919,56.9565842603968,240.840845202377,179.611661806392,39.9741689761078,128.554611301299,165.990328264947,47.4634033591566,103.621080872309
380,Experiment II,2,179.712523,76.96329836,236.2783634,19.41134157,25.18740482,733.8893367,748.1723393,358.9916642,235.3460079,115.364676,97.09216361,160.9036969,279.8970491,375.6575445,314.1621578,186.0795068,83.71007622,70.47985506,36.83504176,322.4236311,328.8381736,187.3590276,347.260034,138.2486825,153.6734091,121.6447132,670.2667426,593.3389745,362.3615,332.2652,122.7212,71.8239,57.73082,786.8374,725.7772,231.7585,121.4633,108.8139,140.9636,46.14267,611.6174,555.6219,267.671045788933,112.125104273989,307.989078767861,136.064300823238,80.061829887061,25.0361032748004,57.6275531696264,322.975493699579,148.650381936294,39.4408063316517,130.079995141284,167.080553972542,48.4095693999208,102.11923291346
385,Experiment II,2,224.4074572,79.58055159,229.7231933,20.56013127,21.36821421,735.7102192,752.9950689,397.3108425,214.0948253,115.0210851,96.93246456,156.5638664,280.2741059,373.3706706,317.8347992,183.7247424,71.08742697,68.21754664,35.00505505,324.3779163,329.3449797,125.2703862,391.6796976,132.7792845,155.5923864,122.2492943,668.9230306,591.9271863,556.878,356.5419,122.8676,75.48511,57.96081,787.2359,724.9046,434.8384,121.9686,111.2886,140.8787,49.50566,617.2137,553.142,242.227127351131,86.9928932950431,328.233972456243,136.027128828276,81.2295240245579,27.8754329188172,59.4180973935511,405.487037652362,122.670638681911,38.9429125352335,130.379680826597,167.966309276465,49.4974674176611,101.08799552701
390,Experiment II,2,358.0142498,84.3494112,225.6952849,21.86577028,17.67135488,737.5021731,757.9006517,361.6993192,181.9465512,118.3342047,96.27357525,152.943552,280.025052,372.3214705,355.6267927,163.094789,57.63670133,67.28032559,33.31567374,326.049091,330.7944104,143.2287537,424.4922636,127.5904068,156.8014078,122.3065754,666.958553,592.0307847,479.5536,380.4427,124.8744,79.78102,59.16166,786.4764,725.1399,329.6007,125.5172,113.4652,140.6727,53.30928,617.2099,554.7797,228.718083848687,80.527033872432,345.317582630844,135.630632610804,82.1186943106295,27.1223639964151,60.108400880802,430.208174814754,97.0121604459668,37.2357749084689,129.157359305313,168.811936106956,50.4814730148307,99.5444297453445
395,Experiment II,2,475.4661483,87.80950703,223.9107414,22.41509645,14.32764264,739.3939089,762.7618039,390.8545775,143.033518,127.8465461,94.4089114,147.9280216,280.5024858,369.975677,481.0250167,152.2796502,48.01240733,65.56123731,31.79467554,328.0767957,331.1015187,276.4642182,442.3469854,122.2652783,158.3472787,122.7145525,665.4404564,590.6203838,265.9784,390.4805,128.2412,84.80555,59.98787,786.9756,724.1878,371.0756,129.4154,113.2485,139.8098,56.14042,622.3672,552.2497,236.716326106692,73.3315930452756,356.405654161384,134.8860116406,83.315863019589,29.811713836826,61.8340167813639,367.364723829891,68.980455507434,33.0451080857503,126.792668525638,169.48130872192,51.6172244679107,98.4630974350315
400,Experiment II,2,406.5758952,97.15281556,222.5612026,23.54249712,10.9348532,741.3033366,767.8453808,348.7832134,101.6295619,142.2740952,92.34039178,143.4765781,280.3719547,368.8436829,648.4821349,153.5550836,42.15544024,64.41745147,30.29624349,329.8036978,332.3959844,332.5037366,448.9400634,116.9978705,158.8861232,122.6199041,663.2798641,590.7680757,493.0506,398.3908,130.4982,90.71465,61.6103,786.327,724.3416,563.0298,137.8574,113.3642,138.9373,59.54042,622.0466,553.6734,301.136800288324,66.5478091253565,359.191369036805,133.887315152423,84.2375592547696,29.1987618782744,62.5426442898514,347.953574815613,52.5759410143123,28.5052082193306,123.338962316578,170.114186215004,52.6420382413267,96.8805520965264
405,Experiment II,2,342.9808983,115.9045712,219.8133121,23.99424744,9.412507749,743.3765165,772.7188529,446.5902918,75.93895219,156.7777576,90.54541227,137.8359333,280.9677836,366.4442705,620.9017762,148.3201504,36.83773288,61.7912866,29.16329354,331.8747032,332.5037281,284.9662074,454.4426055,112.3239371,159.8277726,122.7815908,661.5856464,589.3766546,602.5034,406.1602,133.5738,97.2529,62.90902,786.9519,723.3065,663.2162,151.5531,115.4394,137.4833,61.88921,626.7407,551.1078,247.926070440211,73.7559309993156,354.125336048003,132.79137737105,85.4445512719995,31.7478096318824,64.2064055472609,311.089882842629,53.162974951232,25.0449898373032,119.250231205166,170.598455178671,53.8257958991039,95.7491676997123
410,Experiment II,2,288.631682,132.8474948,215.547681,25.32313493,8.388266445,745.5044571,777.934845,477.2223423,81.14466896,166.2064058,88.91288287,132.7185634,280.9792041,365.2286628,346.126733,132.2189741,32.51453207,58.62319832,27.94596186,333.628575,333.6321275,301.3896241,460.5793953,107.378871,159.9536494,122.4883371,659.2338279,589.5721956,568.8003,406.4507,135.5223,104.5352,64.73385,786.4504,723.368,576.0837,165.5976,119.6065,136.1767,64.84111,626.1325,552.3221,255.960873132756,93.4173420568596,343.363036723823,131.615021312451,86.4199196509655,31.269227780197,64.9324757083808,305.070012720132,59.4610282740983,24.8027954824729,114.596972913504,171.046394009971,54.8941609692423,94.1303283890047
415,Experiment II,2,222.3123295,142.0814369,211.7173312,26.4021273,10.24685442,747.8524421,782.7799471,427.7216072,100.0740834,167.6180397,88.01221841,126.7931845,281.716508,362.780764,231.4112397,127.2837566,28.57687316,54.08461594,27.23595774,335.7127453,333.5399005,365.1346108,469.9288728,103.3736279,160.5710213,122.3427085,657.3572324,588.216314,462.1586,387.0261,137.3785,112.5852,66.27572,787.2332,722.2464,434.8889,183.001,126.3291,134.5426,66.73824,630.3739,549.7371,293.391679590164,119.397153920484,329.468874128325,130.48205764161,87.6627500344313,33.686744519448,66.5372557756496,398.15975377231,64.0525320075256,27.3433883584907,109.833495657103,171.370706775415,56.1258476914011,92.9490515567464
420,Experiment II,2,204.9543293,149.304394,210.2130568,28.39012123,12.20589144,750.2957348,788.0782098,531.97816,113.141026,165.579328,87.49613301,121.3351911,281.8964319,361.4807972,188.4462643,150.2506643,28.37413846,49.32602428,26.35453135,337.4652881,334.4899305,447.4845333,478.554295,98.82926638,160.6020652,121.7857198,654.8047413,588.4542971,284.3244,352.554,142.3512,121.3859,68.00497,786.9233,722.2052,456.3675,191.0579,132.8435,133.0223,69.23837,629.5224,550.7479,343.054242395849,141.65332318971,315.6059580844,129.356412277085,88.716418834431,33.3375427692289,67.2799930094049,243.077619139821,63.6316794687745,31.3245416814008,105.178686136899,171.654007637631,57.2399867161486,91.2965715750065
425,Experiment II,2,85.94347351,159.2929817,209.6726261,30.64746644,15.09912747,753.0170136,792.8581164,345.4045518,129.3055235,161.3232267,88.15395814,115.395112,282.7981302,358.9893815,127.1571154,171.547504,35.15379544,45.28933709,26.01125662,339.5328184,334.1958981,372.0807331,485.9018976,95.26688432,161.0865575,121.2510325,652.7213901,587.1369881,404.8301,319.261,148.878,130.7529,69.43908,787.9073,720.9936,472.8386,184.7573,141.4605,131.1882,70.7715,633.3298,548.1601,467.992664066267,158.74454161571,301.052695689368,128.345396725034,90.0055880080773,35.6314982362505,68.8284818630996,141.948972367436,70.5799374461204,38.5314661356699,100.957178895203,171.832536720426,58.5188946858335,90.0656904386539
430,Experiment II,2,68.67514917,157.1112607,209.1645428,33.60274893,17.73671254,755.8763109,798.1922132,288.0732692,162.958569,155.4870136,89.24752613,109.8200793,283.1643556,357.6043695,332.2875578,184.6678192,45.89560648,41.58961434,25.44562926,341.2560993,334.9536945,426.2647549,488.7723578,91.56093248,161.2152473,120.3275438,649.9452808,587.4050711,358.7599,284.6819,158.7583,140.4165,70.70883,787.847,720.839,280.7406,194.1177,149.2467,129.0309,72.88043,632.2837,548.9743,378.433344126363,180.265771624179,288.431142205042,127.386306148095,91.1462247192929,35.4072437489124,69.5871980585625,108.141124427304,94.8593964459966,48.3881108134461,97.1791458594002,171.963039886268,59.6798890512505,88.3822131928529
435,Experiment II,2,98.56217922,127.7862785,207.1410185,37.2968373,20.12390402,759.0466092,802.8751416,447.1567252,203.5252968,151.7071947,91.40224293,104.0957193,284.2290575,355.0742365,364.4267137,217.8239562,57.15989621,39.71632733,25.38435719,343.2770879,334.4543384,299.9646398,488.0177804,89.53962388,161.6341022,119.2668101,647.6212132,586.1277142,213.7495,248.091,169.2603,150.1298,71.80831,789.0779,719.534,325.4049,210.1121,153.7726,126.2011,74.16115,635.6791,546.4009,263.571916089556,204.190460975925,280.272876160427,126.567747611338,92.4848796677678,37.5849048119509,71.0819180925158,91.2215405427813,109.79536876433,59.4445019873913,93.4985464139108,172.032108602633,61.0037039073666,87.1021604590005
440,Experiment II,2,158.9505763,88.61480573,201.4967688,41.36484538,22.40365538,762.3549213,808.2023235,335.5854525,229.45757,157.965881,93.98877943,98.64882125,284.7646825,353.6035275,470.2653523,262.3489453,69.05132059,38.21552847,25.09048705,344.942849,335.0038833,126.788345,486.2453881,87.63457119,161.8456489,117.7943071,644.5878079,586.4139735,516.7569,207.2138,176.1896,159.1926,72.67348,789.2981,719.2554,501.4695,213.0912,157.1909,123.2158,75.92812,634.4877,547.0263,276.121391164549,226.93689816571,279.071529444838,125.805264152089,93.7148507706946,37.4815579867406,71.8559980978967,151.428875072836,107.663851907536,72.905742239612,90.4307331968443,172.084376303999,62.2096764228125,85.3903448035477
445,Experiment II,2,240.0786965,67.06664778,192.3449476,46.40576398,23.96716621,765.9707228,812.7611216,209.9073929,243.0197763,182.2457188,97.43106112,93.44046942,285.9647851,351.0392838,976.157382,295.3259162,79.66829681,38.37104034,25.17789488,346.8862718,334.2932138,438.1853155,486.8399024,86.86265659,161.9223673,115.991487,641.9834382,585.1782378,447.3429,173.1837,181.5177,167.5527,73.55114,790.7751,717.8533,277.4825,214.07,159.9365,120.7016,77.0211,637.4942,544.4842,311.483068275849,250.578191755349,283.988873333985,125.145145612969,95.102841463668,39.5495715957522,73.2993189586096,210.794632677944,97.8763587579114,86.7179553935992,88.2964344935314,172.123930956558,63.5708369007372,84.0617193565382
450,Experiment II,2,241.6673392,62.28886782,180.4344451,51.26318203,25.66727147,769.71755,818.0370188,212.5226937,241.5391679,218.3504976,101.3054321,88.48386557,286.6416677,349.4822172,1075.704228,341.4732649,89.44752898,38.99472713,25.03155187,348.4644601,334.61523,427.6778324,497.6361212,86.43598358,161.5049012,113.7865503,638.6790586,585.4714926,545.397,147.5414,186.5633,175.3095,74.1033,791.2547,717.4397,262.834,208.8701,162.9197,118.6377,78.51253,636.2056,544.9293,459.236889460017,275.804569980483,290.418087467593,124.480803038083,96.4196773268384,39.5633410665819,74.0882089647268,246.635337347495,78.5408775250401,98.7363554298884,86.8561769651292,172.167172330194,64.8138887884067,82.3242691275404
455,Experiment II,2,281.3233167,58.73383384,171.664906,56.47259007,26.46261729,773.7892434,822.4360689,195.6860267,213.4501829,268.799299,105.7150091,84.22342895,287.9464366,346.8882254,555.9001071,411.3757804,96.96405795,40.33077165,25.06566608,350.2959378,333.683111,336.2137244,524.7975939,86.32075624,160.3551205,111.2489297,635.8087628,584.2795806,759.2525,121.1628,192.0667,182.6675,74.7634,792.9296,715.9365,456.2923,210.7681,165.485,117.5542,79.58907,638.8455,542.4353,611.258378455127,295.591266037104,295.366629053431,123.76729172374,97.8535856136132,41.527793396609,75.4823612675754,316.500627170388,56.4875674895523,110.172639720444,86.0923630340804,172.237469128227,66.206342802095,80.9478646446647
